gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV,TenureGroup,ChurnProbability,RevenueAtRisk,Segment
Female,0,No,No,2,Month-to-month,Mailed check,50.95,123.05,0,101.9,0-12,0.5239876405122081,53.39434056819401,At Risk
Female,0,No,Yes,1,Month-to-month,Electronic check,78.65,78.65,1,78.65,0-12,0.7802083261821565,61.36338485422662,At Risk
Male,0,No,No,19,Month-to-month,Bank transfer (automatic),25.15,468.35,0,477.84999999999997,12-24,0.6229401357698046,297.6719438776011,At Risk
Male,0,Yes,Yes,7,Month-to-month,Bank transfer (automatic),20.25,174.7,0,141.75,0-12,0.3379300719984134,47.9015877057751,Safe
Male,0,No,No,1,Month-to-month,Electronic check,42.9,42.9,1,42.9,0-12,0.6866656395284203,29.45795593576923,At Risk
Male,1,No,No,1,Month-to-month,Electronic check,44.0,44.0,0,44.0,0-12,0.6516132748520957,28.670984093492212,At Risk
Female,0,Yes,Yes,9,One year,Mailed check,20.25,172.35,0,182.25,0-12,0.15772422687534912,28.74524034803238,Safe
Female,0,No,No,3,Month-to-month,Mailed check,34.25,139.35,1,102.75,0-12,0.5358114054000854,55.05462190485878,At Risk
Female,0,No,No,9,Month-to-month,Mailed check,58.5,539.85,1,526.5,0-12,0.5991744621318247,315.4653543124057,At Risk
Female,0,No,No,5,Month-to-month,Credit card (automatic),55.8,300.4,0,279.0,0-12,0.44471905591153205,124.07661659931745,Safe
Female,0,Yes,Yes,56,One year,Bank transfer (automatic),88.9,4968.0,0,4978.400000000001,48-60,0.2879181449217995,1433.371692678687,Loyal
Female,0,No,Yes,18,Month-to-month,Mailed check,57.65,992.7,0,1037.7,12-24,0.4056705171834013,420.96429568121556,Safe
Male,1,No,No,49,Month-to-month,Electronic check,96.2,4718.25,1,4713.8,48-60,0.8021991678234824,3781.4064372863318,Critical
Male,0,Yes,No,70,Two year,Mailed check,79.15,5536.5,0,5540.5,60-72,0.028076114905791497,155.55571463553778,Loyal
Female,0,No,No,72,Two year,Credit card (automatic),108.05,7806.6,0,7779.599999999999,60-72,0.17323223278140096,1347.6774781461868,Loyal
Female,1,No,No,6,Month-to-month,Electronic check,74.4,434.1,1,446.40000000000003,0-12,0.7742983373311543,345.6467777846273,At Risk
Male,1,Yes,No,17,Month-to-month,Electronic check,94.8,1563.9,0,1611.6,12-24,0.9035285124165969,1456.1265506105876,Critical
Male,0,Yes,No,29,Month-to-month,Electronic check,45.9,1332.4,0,1331.1,24-36,0.7240805597339768,963.8236330618964,At Risk
Female,0,Yes,No,6,Month-to-month,Electronic check,105.3,545.2,1,631.8,0-12,0.895405086979412,565.7169339535925,At Risk
Male,0,Yes,No,63,Two year,Electronic check,102.6,6296.75,0,6463.799999999999,60-72,0.28020291109860057,1811.1755767591342,Loyal
Male,0,Yes,No,16,Month-to-month,Bank transfer (automatic),73.85,1284.2,1,1181.6,12-24,0.7898961628480432,933.3413060212478,At Risk
Male,0,No,No,59,One year,Bank transfer (automatic),61.35,3645.5,0,3619.65,48-60,0.14943615929378784,540.9065939877592,Loyal
Female,0,No,No,3,Month-to-month,Electronic check,57.55,161.45,0,172.64999999999998,0-12,0.6267379374980969,108.20630490904642,At Risk
Female,0,No,No,8,Month-to-month,Mailed check,29.25,226.95,0,234.0,0-12,0.7256564460023152,169.80360836454176,At Risk
Female,1,Yes,No,7,Month-to-month,Electronic check,84.55,646.85,1,591.85,0-12,0.9011982043828027,533.3741572639618,At Risk
Female,0,No,No,68,Two year,Credit card (automatic),19.6,1441.65,0,1332.8000000000002,60-72,0.007753670069322477,10.334091468393,Safe
Female,0,Yes,Yes,68,Two year,Credit card (automatic),111.75,7511.3,0,7599.0,60-72,0.10346582648814444,786.2368154834096,Loyal
Female,1,Yes,No,52,One year,Electronic check,106.5,5621.85,0,5538.0,48-60,0.6161221442011909,3412.0844345861956,Critical
Male,0,Yes,Yes,72,Two year,Credit card (automatic),107.7,7919.8,0,7754.400000000001,60-72,0.10508179176186169,814.8462460381803,Loyal
Female,0,Yes,No,32,One year,Mailed check,19.3,593.2,0,617.6,24-36,0.08151893365996506,50.34609342839442,Safe
Female,0,Yes,No,72,Two year,Bank transfer (automatic),20.05,1423.65,0,1443.6000000000001,60-72,0.006345713381859435,9.16067183805228,Loyal
Male,0,Yes,Yes,1,Month-to-month,Credit card (automatic),69.95,69.95,0,69.95,0-12,0.8009041079655349,56.02324235218917,At Risk
Male,0,Yes,Yes,42,One year,Credit card (automatic),63.7,2763.35,0,2675.4,36-48,0.07504304459544711,200.77016151065922,Loyal
Female,0,No,No,25,Two year,Credit card (automatic),24.75,692.1,1,618.75,24-36,0.05841854290504066,36.146473422493905,Safe
Male,0,No,No,45,Month-to-month,Bank transfer (automatic),50.9,2298.55,0,2290.5,36-48,0.21738589006784562,497.92238120040037,Loyal
Female,0,Yes,Yes,43,One year,Credit card (automatic),60.4,2640.55,0,2597.2,36-48,0.19193766182083344,498.5004952810686,Loyal
Male,0,Yes,No,37,One year,Mailed check,79.25,2911.8,0,2932.25,36-48,0.27540421278952343,807.55400295208,Loyal
Female,1,No,No,20,Month-to-month,Credit card (automatic),85.8,1727.5,1,1716.0,12-24,0.8529787164565799,1463.711477439491,Critical
Female,0,No,No,4,Month-to-month,Electronic check,24.45,86.6,1,97.8,0-12,0.771614209131009,75.46386965301268,At Risk
Male,0,Yes,No,63,Two year,Credit card (automatic),110.1,6705.7,0,6936.299999999999,60-72,0.12831067728269394,890.0013508359499,Loyal
Male,0,No,No,3,Month-to-month,Mailed check,90.7,237.65,0,272.1,0-12,0.8689147702090563,236.43170897388424,At Risk
Male,0,Yes,Yes,66,Two year,Credit card (automatic),25.3,1672.35,0,1669.8,60-72,0.01426262347456744,23.81572867783271,Loyal
Male,0,No,No,28,Month-to-month,Electronic check,105.7,2979.5,1,2959.6,24-36,0.8340007071704368,2468.308492941625,Critical
Female,1,No,No,8,Month-to-month,Electronic check,85.2,695.75,0,681.6,0-12,0.8577362864124564,584.6330528187302,At Risk
Male,0,No,Yes,71,Two year,Mailed check,24.35,1654.6,0,1728.8500000000001,60-72,0.008720189619778674,15.075899824154362,Loyal
Male,0,No,No,1,Month-to-month,Electronic check,24.25,24.25,1,24.25,0-12,0.7960718292899638,19.30474186028162,At Risk
Female,0,Yes,Yes,72,Two year,Bank transfer (automatic),25.1,1857.85,0,1807.2,60-72,0.0069705746365653215,12.597222483200849,Loyal
Male,1,Yes,No,16,Month-to-month,Bank transfer (automatic),54.55,825.1,0,872.8,12-24,0.4381499870306471,382.41730868034875,Safe
Male,0,Yes,No,66,Two year,Mailed check,96.6,6424.25,0,6375.599999999999,60-72,0.07243932705358237,461.8441735628197,Loyal
Female,0,No,No,11,Month-to-month,Electronic check,76.5,837.95,1,841.5,0-12,0.8403926860504289,707.190445311436,At Risk
Male,0,No,No,51,One year,Credit card (automatic),81.15,4126.2,0,4138.650000000001,48-60,0.12402119425971758,513.2803156229802,Loyal
Female,0,No,Yes,8,Month-to-month,Electronic check,38.5,330.8,0,308.0,0-12,0.6514403676671363,200.64363324147797,At Risk
Male,0,No,No,14,Month-to-month,Electronic check,92.9,1337.45,0,1300.6000000000001,12-24,0.8764697449162491,1139.9365502380736,At Risk
Female,0,No,No,4,Month-to-month,Electronic check,93.5,362.2,1,374.0,0-12,0.8181720685100557,305.99635362276086,At Risk
Female,0,No,No,70,Two year,Mailed check,84.7,5991.05,0,5929.0,60-72,0.05444410036971233,322.7990710920244,Loyal
Female,0,No,Yes,70,Two year,Electronic check,66.0,4891.5,0,4620.0,60-72,0.014367731552020408,66.37891977033429,Loyal
Female,1,Yes,No,54,One year,Credit card (automatic),101.5,5373.1,1,5481.0,48-60,0.579361156081962,3175.478496485234,Critical
Male,0,No,Yes,28,Month-to-month,Bank transfer (automatic),74.9,2068.55,1,2097.2000000000003,24-36,0.4974341851332652,1043.218973061484,Loyal
Male,0,No,No,24,Two year,Mailed check,20.75,487.05,0,498.0,12-24,0.05716054663335687,28.465952223411723,Safe
Female,0,Yes,No,69,Two year,Credit card (automatic),61.45,4131.2,0,4240.05,60-72,0.053577941208189074,227.1731496197821,Loyal
Male,0,Yes,Yes,42,Month-to-month,Mailed check,54.5,2301.15,0,2289.0,36-48,0.15584478481097405,356.7287124323196,Loyal
Female,1,No,No,2,Month-to-month,Electronic check,69.6,131.65,1,139.2,0-12,0.8555114083227547,119.08718803852744,At Risk
Female,1,No,No,39,Month-to-month,Electronic check,99.75,4036.0,0,3890.25,36-48,0.8295085477417941,3226.995627852514,Critical
Male,0,Yes,Yes,45,Two year,Bank transfer (automatic),109.75,4900.65,0,4938.75,36-48,0.2506517699686421,1237.9064289326311,Loyal
Male,0,Yes,Yes,72,Two year,Bank transfer (automatic),80.85,5727.45,0,5821.2,60-72,0.025256461583122766,147.02291416767423,Loyal
Female,0,No,No,38,Two year,Mailed check,20.3,743.05,0,771.4,36-48,0.0313710478260465,24.19962629301227,Safe
Male,0,Yes,No,72,Two year,Bank transfer (automatic),67.8,4804.65,0,4881.599999999999,60-72,0.01892872903315727,92.40248364826051,Loyal
Male,0,No,No,1,Month-to-month,Mailed check,24.05,24.05,1,24.05,0-12,0.5605938779906304,13.482282765674663,At Risk
Male,0,Yes,Yes,72,Two year,Credit card (automatic),19.8,1414.65,0,1425.6000000000001,60-72,0.007895880326765085,11.256366993836306,Loyal
Male,0,Yes,No,55,Two year,Bank transfer (automatic),25.7,1443.65,0,1413.5,48-60,0.01846675695365145,26.102760953986326,Loyal
Female,0,Yes,Yes,51,One year,Electronic check,56.15,2898.95,0,2863.65,48-60,0.23211453889205758,664.6947992982407,Loyal
Male,0,No,No,63,Two year,Bank transfer (automatic),86.7,5309.5,0,5462.1,60-72,0.044140437662276794,241.0994845551221,Loyal
Female,0,No,No,1,Month-to-month,Mailed check,20.4,20.4,0,20.4,0-12,0.4092354110140611,8.348402384686846,Safe
Female,0,Yes,Yes,23,Two year,Mailed check,19.65,451.55,0,451.95,12-24,0.06460633464291757,29.198832941866595,Safe
Female,0,No,No,1,Month-to-month,Electronic check,50.55,50.55,1,50.55,0-12,0.5785642199153875,29.246421316722838,At Risk
Female,0,No,No,2,Month-to-month,Mailed check,54.35,117.05,0,108.7,0-12,0.6747311929057674,73.34328066885692,At Risk
Female,1,No,No,52,Month-to-month,Credit card (automatic),108.1,5839.3,0,5621.2,48-60,0.5544197578134462,3116.5043426209436,Critical
Female,0,No,No,36,One year,Mailed check,54.45,1893.5,0,1960.2,24-36,0.16125044615958828,316.083124562025,Loyal
Female,0,No,No,1,Month-to-month,Mailed check,45.35,45.35,0,45.35,0-12,0.6351126169470382,28.802357178548185,At Risk
Female,0,No,No,28,One year,Mailed check,59.0,1654.45,0,1652.0,24-36,0.19726688044750346,325.8848864992757,Loyal
Female,0,Yes,Yes,7,One year,Electronic check,69.45,477.05,0,486.15000000000003,0-12,0.24616419274893417,119.67272230489435,Safe
Male,0,No,No,14,Month-to-month,Electronic check,100.55,1415.55,1,1407.7,12-24,0.8800785578227082,1238.8865858470263,Critical
Male,1,Yes,No,72,Two year,Credit card (automatic),64.95,4546.0,0,4676.400000000001,60-72,0.05377950944324215,251.4944979603776,Loyal
Female,0,Yes,Yes,1,Month-to-month,Mailed check,20.5,20.5,1,20.5,0-12,0.4489622359643305,9.203725837268776,Safe
Female,0,No,No,10,Month-to-month,Mailed check,18.85,163.2,0,188.5,0-12,0.3104787201142491,58.52523874153596,Safe
Male,0,No,No,42,One year,Bank transfer (automatic),19.8,849.9,0,831.6,36-48,0.0446517155920247,37.13236668632774,Safe
Female,0,No,No,7,Month-to-month,Bank transfer (automatic),25.05,189.95,0,175.35,0-12,0.6435969178853143,112.85471955118985,At Risk
Male,0,No,No,4,Month-to-month,Bank transfer (automatic),74.8,321.9,1,299.2,0-12,0.7982225123887428,238.82817570671182,At Risk
Male,0,Yes,Yes,72,Two year,Credit card (automatic),114.3,8058.55,0,8229.6,60-72,0.11099732683188825,913.4636008957076,Loyal
Female,0,Yes,No,20,Month-to-month,Electronic check,24.45,482.8,1,489.0,12-24,0.6469452314216897,316.35621816520626,At Risk
Male,0,No,No,63,Two year,Credit card (automatic),109.2,7049.75,0,6879.6,60-72,0.08950417351354875,615.75291210381,Loyal
Female,0,No,No,56,Two year,Bank transfer (automatic),45.05,2560.1,0,2522.7999999999997,48-60,0.023069771283975384,58.20041899521309,Loyal
Female,0,No,Yes,5,Month-to-month,Mailed check,51.0,286.8,0,255.0,0-12,0.5436169908451058,138.622332665502,At Risk
Female,0,Yes,No,72,Two year,Bank transfer (automatic),110.45,7982.5,0,7952.400000000001,60-72,0.18371595651229583,1460.9827725683815,Loyal
Male,1,Yes,Yes,68,Month-to-month,Electronic check,84.65,5683.6,0,5756.200000000001,60-72,0.43316188629028846,2493.3664498641588,Loyal
Male,0,Yes,Yes,67,One year,Mailed check,60.05,3994.05,0,4023.35,60-72,0.026020289570671595,104.68873204416155,Loyal
Male,0,Yes,Yes,8,Month-to-month,Bank transfer (automatic),44.65,369.15,0,357.2,0-12,0.46312056639617466,165.42666631671358,Safe
Male,0,Yes,Yes,52,Month-to-month,Bank transfer (automatic),93.25,4631.7,0,4849.0,48-60,0.4547626331045275,2205.144007923854,Loyal
Female,0,Yes,Yes,18,Month-to-month,Mailed check,20.25,401.95,0,364.5,12-24,0.2863612290317338,104.37866798206696,Safe
Female,0,Yes,Yes,59,Two year,Mailed check,25.45,1534.05,0,1501.55,48-60,0.015120217695975607,22.703762881392173,Loyal
Female,0,No,No,60,Two year,Mailed check,20.6,1093.0,0,1236.0,48-60,0.012887188370753372,15.928564826251167,Safe
Male,0,No,No,7,Month-to-month,Electronic check,94.1,701.3,0,658.6999999999999,0-12,0.9076024200463976,597.837714084562,At Risk
Male,0,Yes,Yes,59,One year,Mailed check,34.8,1980.3,0,2053.2,48-60,0.0681120296413618,139.84761925964403,Loyal
Male,0,No,No,46,Two year,Bank transfer (automatic),60.75,2893.4,0,2794.5,36-48,0.10671112763141466,298.20424616598825,Loyal
Male,0,No,No,5,Month-to-month,Electronic check,51.35,262.3,0,256.75,0-12,0.6453396482904749,165.69095469857942,At Risk
Male,1,Yes,No,59,Two year,Credit card (automatic),64.05,3886.85,0,3778.95,48-60,0.10695742506076314,404.18676143337086,Loyal
Female,0,Yes,No,70,Two year,Bank transfer (automatic),84.8,5917.55,0,5936.0,60-72,0.06683591056568854,396.73796511792716,Loyal
Female,0,No,No,14,Month-to-month,Credit card (automatic),71.0,914.0,1,994.0,12-24,0.7663753281250335,761.7770761562833,At Risk
Female,0,No,No,44,Month-to-month,Mailed check,50.15,2139.1,0,2206.6,36-48,0.4100189817212084,904.7478850660184,Loyal
Female,0,Yes,No,64,Two year,Credit card (automatic),94.6,5948.7,0,6054.4,60-72,0.16502929009593634,999.153333956837,Loyal
Female,0,Yes,Yes,58,Two year,Mailed check,59.75,3624.35,0,3465.5,48-60,0.05078767410717947,176.00468461843045,Loyal
Female,1,Yes,No,46,One year,Electronic check,100.25,4753.85,0,4611.5,36-48,0.4978097305661938,2295.6495725060026,Loyal
Male,1,Yes,No,58,Month-to-month,Electronic check,98.9,5780.7,0,5736.200000000001,48-60,0.7285401782183033,4179.052170295832,Critical
Female,0,Yes,No,72,Two year,Credit card (automatic),97.7,6869.7,0,7034.400000000001,60-72,0.2199924003833519,1547.5145412566508,Loyal
Female,1,No,No,30,Month-to-month,Electronic check,40.3,1172.95,1,1209.0,24-36,0.658938634178493,796.656808721798,At Risk
Male,1,No,No,11,Month-to-month,Bank transfer (automatic),60.25,662.95,0,662.75,0-12,0.4558939161505495,302.1436929287767,Safe
Female,1,No,No,34,Month-to-month,Electronic check,56.25,1765.95,0,1912.5,24-36,0.6766103435399525,1294.0172820201592,Critical
Male,0,No,No,54,Two year,Bank transfer (automatic),46.2,2431.95,0,2494.8,48-60,0.05219436843468981,130.21451037086413,Loyal
Female,0,No,No,3,Month-to-month,Electronic check,50.6,155.35,1,151.8,0-12,0.8423546913242675,127.86944214302382,At Risk
Female,0,Yes,Yes,72,Two year,Mailed check,24.9,1859.2,0,1792.8,60-72,0.008798066289059995,15.773173243026758,Loyal
Female,0,Yes,Yes,40,Month-to-month,Electronic check,84.85,3303.05,1,3394.0,36-48,0.5323199078632489,1806.6937672878666,Critical
Female,0,Yes,Yes,2,Month-to-month,Mailed check,65.7,134.35,1,131.4,0-12,0.7017962528241674,92.21602762109559,At Risk
Male,0,Yes,Yes,54,Two year,Credit card (automatic),63.35,3409.1,0,3420.9,48-60,0.06578405101608076,225.04066012091067,Loyal
Female,0,No,No,14,Month-to-month,Bank transfer (automatic),50.1,709.5,0,701.4,12-24,0.3531576979920032,247.70480937159104,Safe
Female,0,No,No,1,Month-to-month,Electronic check,70.5,70.5,1,70.5,0-12,0.786583655053694,55.45414768128543,At Risk
Female,0,No,No,10,Month-to-month,Electronic check,94.85,953.45,1,948.5,0-12,0.8490197634272257,805.2952456107237,At Risk
Female,0,No,No,1,Month-to-month,Electronic check,50.15,50.15,0,50.15,0-12,0.5052424981120077,25.337911280317186,At Risk
Male,0,No,No,1,Month-to-month,Mailed check,19.75,19.75,1,19.75,0-12,0.41071430947480464,8.111607612127392,Safe
Male,0,No,No,56,One year,Bank transfer (automatic),64.65,3665.55,0,3620.4000000000005,48-60,0.068203409074366,246.92362221283472,Loyal
Female,0,Yes,No,68,Two year,Bank transfer (automatic),79.6,5515.8,0,5412.799999999999,60-72,0.03563256141479232,192.87192842598785,Loyal
Female,0,Yes,Yes,14,One year,Mailed check,19.5,272.0,0,273.0,12-24,0.1762500318553024,48.11625869649756,Safe
Male,0,Yes,Yes,68,Two year,Electronic check,99.55,6668.0,0,6769.4,60-72,0.10619454977430842,718.8733852422034,Loyal
Male,1,Yes,No,55,Month-to-month,Electronic check,74.0,4052.4,0,4070.0,48-60,0.6078205586967123,2473.8296738956187,Critical
Female,0,No,No,16,Month-to-month,Electronic check,38.9,664.4,0,622.4,12-24,0.6393029246312714,397.90214029050327,At Risk
Male,1,No,No,9,Month-to-month,Electronic check,79.55,718.55,0,715.9499999999999,0-12,0.8663609529866021,620.2711242907577,At Risk
Male,0,Yes,Yes,14,Month-to-month,Electronic check,65.45,937.6,1,916.3000000000001,12-24,0.47284912523459144,433.2716534524562,Safe
Male,1,Yes,No,58,Month-to-month,Electronic check,98.7,5812.6,1,5724.6,48-60,0.7498111420246066,4292.368863634063,Critical
Male,0,No,No,53,Month-to-month,Bank transfer (automatic),46.3,2546.85,0,2453.8999999999996,48-60,0.27895405748483915,684.5253616620466,Loyal
Male,0,Yes,No,70,Two year,Credit card (automatic),99.35,6944.5,0,6954.5,60-72,0.13534123080075852,941.2305896038752,Loyal
Female,1,Yes,Yes,14,Month-to-month,Electronic check,95.8,1346.3,0,1341.2,12-24,0.889646223453227,1193.193514895468,At Risk
Male,0,Yes,Yes,22,One year,Bank transfer (automatic),67.5,1544.05,1,1485.0,12-24,0.16057563665667002,238.45482043515497,Loyal
Female,0,Yes,No,10,Month-to-month,Credit card (automatic),78.15,765.15,0,781.5,0-12,0.7481604036171812,584.6873554268271,At Risk
Female,0,Yes,Yes,29,Two year,Mailed check,26.1,692.55,0,756.9000000000001,24-36,0.04977858273770242,37.67740927416697,Safe
Female,0,No,No,1,Month-to-month,Electronic check,69.6,69.6,1,69.6,0-12,0.8376001127561334,58.296967847826885,At Risk
Male,0,Yes,No,49,One year,Electronic check,84.35,4059.35,1,4133.15,48-60,0.14817667611584928,612.4364288882224,Loyal
Female,1,Yes,No,68,Month-to-month,Electronic check,100.2,6851.65,1,6813.6,60-72,0.680614862687185,4637.437428405404,Critical
Female,0,No,No,1,Month-to-month,Electronic check,78.05,78.05,1,78.05,0-12,0.8144857564259418,63.57061328904475,At Risk
Female,0,No,No,30,One year,Credit card (automatic),40.35,1187.05,0,1210.5,24-36,0.3369290601795499,407.8526273473451,Safe
Female,0,Yes,No,72,Two year,Credit card (automatic),79.2,5401.9,0,5702.400000000001,60-72,0.021390073549456063,121.97475540841826,Loyal
Female,0,No,No,10,Month-to-month,Mailed check,20.9,247.0,0,209.0,0-12,0.4132770587582768,86.37490528047985,Safe
Male,0,No,No,7,Month-to-month,Electronic check,73.6,520.0,1,515.1999999999999,0-12,0.7929788366289371,408.54269663122835,At Risk
Female,0,No,No,9,Month-to-month,Electronic check,74.75,706.6,1,672.75,0-12,0.8407015217169127,565.5819487350531,At Risk
Female,0,No,Yes,1,Month-to-month,Mailed check,49.9,49.9,0,49.9,0-12,0.46212468702497955,23.06002188254648,Safe
Female,0,No,No,20,Month-to-month,Credit card (automatic),68.9,1370.35,0,1378.0,12-24,0.5210899045221079,718.0618884314647,At Risk
Female,0,No,No,1,Month-to-month,Mailed check,20.25,20.25,0,20.25,0-12,0.49866194458991886,10.097904377945857,Safe
Female,0,No,No,29,Month-to-month,Credit card (automatic),76.0,2215.25,0,2204.0,24-36,0.7332890991169404,1616.1691744537366,Critical
Male,0,No,No,1,Month-to-month,Electronic check,74.0,74.0,0,74.0,0-12,0.7102334185332863,52.557272971463185,At Risk
Male,0,No,No,3,Month-to-month,Mailed check,82.3,214.4,0,246.89999999999998,0-12,0.7210710002950739,178.03242997285372,At Risk
Female,0,No,No,20,Month-to-month,Bank transfer (automatic),89.4,1871.15,0,1788.0,12-24,0.6707467411247747,1199.2951731310973,Critical
